parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[178],0.8926058411598206,0.49680009484291077,0.892095148563385,0.39500102400779724,1.390355110168457,1.001003067159136,713.790283203125,00-0035216,Diontae Johnson
z_mu[179],-0.527864396572113,0.8945070505142212,-0.5269802808761597,-1.4249205589294434,0.36797255277633667,1.0010036812535978,983.9122924804688,00-0035246,J.J. Arcega-Whiteside
z_mu[180],1.229741096496582,0.2595289945602417,1.2292077541351318,0.9686411023139954,1.4907424449920654,1.0010136199400845,347.02972412109375,00-0035287,KeeSean Johnson
z_mu[181],0.34813418984413147,0.04804517701268196,0.34811460971832275,0.29901957511901855,0.39776208996772766,1.0012872099301293,71.5428466796875,00-0035298,Scott Miller
z_mu[182],0.11074068397283554,0.7344964742660522,0.10974866151809692,-0.6251295208930969,0.8475574851036072,1.0010046586755905,815.39501953125,00-0035313,Terry Godwin
z_mu[183],-1.1735328435897827,1.0774476528167725,-1.173356056213379,-2.2518863677978516,-0.0958896204829216,1.0010014216743415,2150.675048828125,00-0035341,Trenton Irwin
z_mu[184],-0.12523303925991058,1.9168107509613037,-0.12562960386276245,-2.042940616607666,1.7923405170440674,1.0010013086347451,2560.916015625,00-0035350,Preston Williams
z_mu[185],-0.9351956248283386,0.009213583543896675,-0.9352845549583435,-0.9449050426483154,-0.9251192808151245,1.0041430407908885,17.285520553588867,00-0035359,David Sills
z_mu[186],-1.3504517078399658,0.34806641936302185,-1.351593017578125,-1.6990132331848145,-0.9991219639778137,1.0010151194932375,397.3813781738281,00-0035399,Stanley Morgan
z_mu[187],0.4485968351364136,0.38783255219459534,0.4472236633300781,0.05939016118645668,0.8395372629165649,1.0010176130723216,536.1602783203125,00-0035406,Lil'Jordan Humphrey
z_mu[188],-0.3053226172924042,0.07880467176437378,-0.3062693476676941,-0.38469839096069336,-0.22540804743766785,1.0010655629000498,131.82859802246094,00-0035414,Jalen Guyton
z_mu[189],-0.334134966135025,0.6773838400840759,-0.3327500820159912,-1.013472318649292,0.34425678849220276,1.00100378810872,904.444091796875,00-0035432,Jason Moore
z_mu[190],0.06192731112241745,0.37772321701049805,0.062426432967185974,-0.3167603015899658,0.44056373834609985,1.0010048858935494,555.4367065429688,00-0035457,Tyron Johnson
z_mu[191],0.04189199581742287,0.30634382367134094,0.041971057653427124,-0.26604461669921875,0.3495285212993622,1.0010100193240548,438.96990966796875,00-0035480,Malik Taylor
z_mu[192],-0.2291458547115326,0.4464814066886902,-0.22763264179229736,-0.6779797673225403,0.2176188826560974,1.0010077520371765,516.9058837890625,00-0035500,Greg Dortch
z_mu[193],0.287975549697876,0.09065837413072586,0.2878246009349823,0.19602668285369873,0.3803626596927643,1.001125123128776,120.1388168334961,00-0035510,Jeff Smith
z_mu[194],0.7984074950218201,0.6224570274353027,0.797999918460846,0.17561239004135132,1.4218690395355225,1.0010022796340217,928.5735473632812,00-0035527,Andy Isabella
z_mu[195],-0.2356051206588745,0.2732391059398651,-0.23505902290344238,-0.509565532207489,0.03821765258908272,1.0010041352522807,543.1188354492188,00-0035529,Hakeem Butler
z_mu[196],-1.0132942199707031,0.20580513775348663,-1.013847827911377,-1.219773769378662,-0.8062867522239685,1.0010116187898328,296.8431396484375,00-0035535,Darius Slayton
z_mu[197],0.042074572294950485,1.6159887313842773,0.04200261831283569,-1.574512243270874,1.6585475206375122,1.0010011888297927,2475.8896484375,00-0035544,Tom Kennedy
z_mu[198],0.16725707054138184,0.9226728081703186,0.1665494740009308,-0.7560235261917114,1.0913163423538208,1.0010018110096588,1518.493408203125,00-0035590,Riley Ridley
z_mu[199],-0.753974199295044,0.6883221864700317,-0.7544445991516113,-1.4428026676177979,-0.06455999612808228,1.001002023192454,1321.853515625,00-0035592,Travis Fulgham
z_mu[200],1.5869808197021484,0.11857488006353378,1.5876829624176025,1.4663418531417847,1.706808090209961,1.0010810547560103,165.0407257080078,00-0035593,Juwann Winfree
z_mu[201],0.3424006700515747,0.6196345090866089,0.34245169162750244,-0.277910053730011,0.9623845219612122,1.0010017565375682,1054.399658203125,00-0035602,Alex Bachman
z_mu[202],1.0383819341659546,1.1727110147476196,1.0386146306991577,-0.13476969301700592,2.21109938621521,1.001001238697495,2421.691162109375,00-0035621,Nsimba Webster
z_mu[203],0.13169023394584656,0.286753386259079,0.13187696039676666,-0.1563243567943573,0.41926077008247375,1.001007977905129,439.84344482421875,00-0035624,N'Keal Harry
z_mu[204],1.048127293586731,0.5787562727928162,1.0476441383361816,0.46910029649734497,1.6273436546325684,1.0010016034027416,1257.9244384765625,00-0035639,Parris Campbell
z_mu[205],0.38711583614349365,0.1805298626422882,0.38782134652137756,0.20491595566272736,0.5683736205101013,1.0010198876847742,310.0417175292969,00-0035640,DK Metcalf
z_mu[206],-0.80185866355896,0.24518536031246185,-0.8024163246154785,-1.0486834049224854,-0.554915726184845,1.001022458798915,272.96112060546875,00-0035645,Gunner Olszewski
z_mu[207],1.4050915241241455,1.0911283493041992,1.4041250944137573,0.31366226077079773,2.4970269203186035,1.001001615353409,1353.021240234375,00-0035659,Terry McLaurin
